A	B	C	TIME
544498	5.984e+06	5.97561e+06	3.48191
115912	2.56496e+06	2.56331e+06	1.3458
1.94574e+06	5.58021e+07	5.51202e+07	32.2955
1.18125e+06	1.9508e+07	1.94621e+07	11.5729
811662	1.64334e+07	1.64029e+07	5.28531
936996	1.45609e+06	1.45556e+06	0.41712
401771	1.93515e+07	1.93102e+07	11.3835
624506	1.36077e+07	1.35416e+07	7.84345
153085	658088	657877	0.366522
37257	162529	160670	0.081337
1.30002e+06	4.66473e+06	4.66075e+06	2.57953
279968	1.41046e+07	1.40653e+07	8.1632
113941	588913	587985	0.345429
4.70359e+06	2.096e+08	2.04066e+08	126.608
4.15256e+06	1.62984e+08	1.60557e+08	59.2796
3.61848e+06	2.43353e+08	2.36356e+08	143.747
916863	1.354e+07	1.35054e+07	4.66702
113804	2.42906e+06	2.42852e+06	1.36136
560053	7.2121e+06	7.13473e+06	3.98706
56714	902200	902044	0.503449
564815	2.87074e+06	2.86857e+06	1.59957
265224	4.66277e+06	4.65923e+06	2.60465
229814	267023	266821	0.135449
996388	2.65925e+07	2.64697e+07	9.69302
2.23746e+06	1.29817e+06	1.29737e+06	0.366084
3.1834e+06	493684	492094	0.146399
2.90907e+06	4.66325e+07	4.6349e+07	16.0329
6561	66944.4	66936.4	0.051043
1.18948e+06	1.61189e+07	1.60694e+07	5.46772
4.07712e+06	4625.6	4625.6	0.014653
1.01357e+06	8.62873e+06	8.58063e+06	2.69409
11916	403432	403390	0.285984
237231	630375	629518	0.320535
78864	578040	576174	0.33254
4.608e+06	1.99011e+08	1.95751e+08	76.0575
165032	1.57899e+06	1.57586e+06	0.858069
2.28777e+06	2.63599e+07	2.61744e+07	9.25826
6.41903e+06	3.83661e+08	3.73617e+08	139.435
658332	3.88214e+06	3.8749e+06	1.18583
54548	455038	454886	0.235653
329156	1.08709e+07	1.08079e+07	6.04951
607259	4.22701e+06	4.22191e+06	1.26993
302817	4.37354e+06	4.36742e+06	1.4706
269220	3.83371e+06	3.83038e+06	1.25562
1.85726e+06	3.69831e+07	3.66523e+07	21.611
251196	8.97689e+06	8.95722e+06	5.50247
3.07167e+06	1.55952e+07	1.54779e+07	5.51943
6114	242887	242473	0.180156
1.41755e+06	1.4653e+07	1.4636e+07	4.77356
779646	5.09971e+07	5.07167e+07	31.0549
7.31263e+06	3.09529e+08	3.03091e+08	195.912
227541	1.62215e+07	1.61777e+07	9.81711
20197	430614	430559	0.212422
1.2347e+06	8.57575e+06	8.5336e+06	2.79218
21916	1.46012e+06	1.45997e+06	0.898945
350505	5.78092e+06	5.7764e+06	1.63737
1.6514e+06	7.83517e+07	7.7214e+07	46.0467
63855	1.23004e+06	1.22216e+06	0.704742
327392	1.33836e+07	1.33609e+07	4.54775
409696	4.06762e+06	4.06207e+06	2.33206
473825	168153	167979	0.044784
665526	9.34803e+06	9.31664e+06	5.28629
5.23378e+06	8.69289e+07	8.58236e+07	31.3535
2.52054e+06	1.33589e+08	1.29135e+08	78.2026
87152	1.42708e+06	1.4265e+06	0.368798
1.0916e+06	412712	411113	0.112492
1.38174e+06	4.46348e+06	4.4528e+06	1.37239
11800	534861	534629	0.294387
372172	1.97148e+06	1.96913e+06	1.08401
1.92904e+06	1.09024e+07	1.08359e+07	3.70325
1.84621e+06	5.69881e+07	5.67862e+07	35.6984
1.03952e+06	109338	109335	0.082528
1.64457e+06	5.56663e+07	5.51416e+07	19.608
1.31563e+06	427030	426994	0.253314
594145	929243	922398	0.293609
5.05868e+06	4.84579e+07	4.75568e+07	18.0724
3.12452e+06	1.69001e+07	1.67059e+07	6.27219
86610	1.52757e+06	1.5116e+06	0.858413
1.88793e+06	6.52184e+07	6.43978e+07	23.7505
1.25803e+06	5.2624e+07	5.22925e+07	17.7141
210384	2.32541e+06	2.29252e+06	1.18634
17689	564878	562804	0.421102
6.85255e+06	1.18914e+08	1.18004e+08	73.8748
423125	8.55232e+06	8.47144e+06	4.60735
808289	1.56248e+07	1.55681e+07	5.58283
1.565e+06	1.26403e+08	1.2348e+08	74.653
225144	4.86103e+06	4.85953e+06	3.00387
98325	1.21402e+06	1.21353e+06	0.674562
1.36255e+06	6.29175e+07	6.20686e+07	36.6161
938145	7.59792e+07	7.55755e+07	46.698
639582	8.64803e+06	8.64042e+06	5.20883
1.5374e+06	4.97103e+06	4.96454e+06	1.53453
557650	8.53901e+06	8.4888e+06	2.7024
50085	390198	390100	0.206088
1.94258e+06	3.51682e+07	3.5046e+07	12.2856
27278	398315	398163	0.251772
221677	8.29885e+06	8.2745e+06	4.69016
380096	1.58621e+07	1.58428e+07	4.84518
175291	2.8817e+06	2.88107e+06	1.65903
680466	1.93119e+07	1.92513e+07	6.28561
2.48058e+06	5.61143e+07	5.56745e+07	19.3305
3.31175e+06	1.97222e+08	1.9035e+08	113.927
1.30147e+06	4.93842e+07	4.87569e+07	28.5388
2.46095e+06	2.29518e+08	2.26299e+08	147.36
242529	6.39359e+06	6.36755e+06	3.76922
1.66102e+06	3.5215e+07	3.48738e+07	21.098
737640	329434	329027	0.097808
105363	344115	344081	0.086743
419105	1.31699e+07	1.31415e+07	4.69663
258	1477.68	1477.67	0.005419
172664	590091	590051	0.13252
183461	1.62653e+06	1.62479e+06	0.8706
123032	1.86802e+06	1.86593e+06	0.548053
515534	2.82507e+07	2.81102e+07	16.6195
99315	1.15055e+06	1.15006e+06	0.595293
37853	1.55789e+06	1.55661e+06	0.868984
140499	2.16979e+06	2.16796e+06	0.628191
467884	6.80463e+06	6.7985e+06	3.81824
914242	2.23457e+06	2.2183e+06	0.707454
127430	218264	217910	0.117085
662770	2.14393e+06	2.14291e+06	1.21378
26259	418707	418681	0.123004
1.86949e+06	6.30774e+06	6.26835e+06	2.13337
327023	1.3346e+07	1.33165e+07	7.98807
1.70163e+06	1.31391e+07	1.29238e+07	4.59304
154510	1.18049e+06	1.17745e+06	0.400608
637608	4.6333e+07	4.6189e+07	15.0579
1.7177e+06	3.65278e+07	3.60992e+07	21.4107
413302	8.13595e+06	8.10623e+06	2.69786
648847	3.93727e+07	3.88015e+07	22.7779
4.93416e+06	1.87559e+06	1.87187e+06	0.554954
766238	2.64843e+06	2.64774e+06	0.69436
590585	2.73519e+07	2.70216e+07	15.6989
1.32805e+06	1.49084e+07	1.4833e+07	5.16129
425869	1.09276e+07	1.08818e+07	6.29458
899726	4.02336e+07	4.00145e+07	23.7899
59119	4.46973e+06	4.46732e+06	2.56482
534333	2.68236e+07	2.65711e+07	15.6816
839354	1.39669e+07	1.39449e+07	8.19624
444001	89674.8	89623.6	0.021733
782249	2.28188e+07	2.25466e+07	12.8729
2.61087e+06	648737	645637	0.197727
23092	1.08024e+06	1.07837e+06	0.797621
44908	2.0025e+06	2.00161e+06	1.17446
808047	8.72024e+06	8.69562e+06	2.79628
350224	4.1736e+06	4.16945e+06	2.31632
8.3604e+06	7.67231e+07	7.3372e+07	16.2379
62416	514588	514556	0.130317
1.31536e+06	3.47541e+07	3.45801e+07	20.7833
86903	2.55967e+06	2.55731e+06	1.44021
2.44343e+06	6.85341e+07	6.76957e+07	24.994
1.75341e+06	5.29402e+07	5.26996e+07	18.3581
607062	4.21024e+06	4.19671e+06	2.26586
29597	387046	387012	0.095343
1.25022e+06	4.58156e+06	4.53388e+06	1.4699
1.80741e+06	1.40363e+07	1.39685e+07	4.86375
32951	51191.6	51181.4	0.031064
678357	2.85723e+06	2.84529e+06	0.92553
428820	1.06138e+07	1.06043e+07	6.71339
509149	4.23215e+07	4.20602e+07	25.5799
840557	7.11668e+07	7.07435e+07	44.4854
1.98169e+06	9.27866e+07	9.15038e+07	56.2478
856493	1.22863e+06	1.22257e+06	0.343429
238072	2.60491e+06	2.60425e+06	0.663977
138984	6.52698e+06	6.4952e+06	3.83693
5323	43740.4	43703.5	0.078762
119394	3.05186e+06	3.02844e+06	1.60643
379374	5.15284e+06	5.14926e+06	2.949
513057	3.21756e+07	3.16306e+07	18.4158
170648	529545	529208	0.170064
173845	4.17455e+06	4.17203e+06	1.25819
57675	208226	208217	0.138612
802593	6.39823e+07	6.34419e+07	38.1941
91551	329370	329355	0.199717
81118	2.5896e+06	2.58883e+06	1.59669
2.42183e+06	1.36554e+08	1.3236e+08	80.1729
815493	3.82969e+07	3.76318e+07	22.1737
2.6262e+06	1.38295e+08	1.36774e+08	49.6246
1.73568e+06	1.88689e+07	1.85737e+07	6.47158
1.68947e+06	8.64386e+07	8.56759e+07	53.3288
78379	901223	900860	0.27707
6.084e+06	2.40651e+08	2.34446e+08	87.5683
203556	210652	210605	0.056493
2.41471e+06	4.96692e+07	4.9026e+07	17.3261
4.16158e+06	4.67232e+07	4.58992e+07	16.7773
4.4196e+06	2.24144e+07	2.23149e+07	7.79241
2.75402e+06	7.93593e+06	7.92528e+06	4.52137
792818	3.17192e+07	3.14588e+07	18.6166
82772	631367	631293	0.186539
1.27985e+06	3.56152e+06	3.55898e+06	2.0073
492736	7.49581e+06	7.48755e+06	2.2062
660209	1.06453e+06	1.06431e+06	0.281433
414097	6.00117e+06	5.97136e+06	3.23341
1.27802e+06	3.20363e+07	3.19828e+07	19.8466
664904	765934	765404	0.193456
368975	8.92024e+06	8.88671e+06	5.18004
301602	369705	369542	0.09549
3.74371e+06	2.7214e+08	2.62653e+08	160.251
35317	2.15046e+06	2.1492e+06	1.22751
76255	1.58459e+06	1.58415e+06	0.415084
143103	780438	780318	0.4604
24545	701424	697316	0.410385
7.2949e+06	2.26052e+08	2.18204e+08	56.5363
874376	2.28466e+07	2.27694e+07	13.751
4.71989e+06	1.91556e+07	1.91132e+07	6.03821
400664	9.87922e+06	9.87124e+06	5.80481
382110	6.91204e+06	6.89657e+06	3.93146
1.09011e+06	2.98596e+07	2.96868e+07	10.3637
1.99159e+06	2.61131e+06	2.60826e+06	0.792079
4.28012e+06	2.50481e+07	2.49269e+07	8.3228
1.24741e+06	3.55235e+06	3.54747e+06	1.06693
280494	4.74037e+06	4.73763e+06	2.70946
429660	9.46241e+06	9.43983e+06	5.55704
415607	7.63304e+06	7.59724e+06	2.37165
1.84662e+06	7.22642e+07	7.16937e+07	44.0027
4.16024e+06	1.88044e+08	1.84071e+08	71.1177
723170	1.86274e+07	1.85655e+07	10.9581
3.35255e+06	1.56802e+08	1.53803e+08	94.0291
89169	1.01218e+06	1.01128e+06	0.548724
1.46764e+06	5.66166e+07	5.55937e+07	32.6897
165362	2709.44	2709.39	0.002133
1.34325e+06	3.48406e+07	3.45449e+07	12.715
902886	1.16003e+07	1.15894e+07	3.51455
801618	779737	779548	0.178974
1.69359e+06	2.04232e+07	2.02147e+07	11.5998
3.19122e+06	9.63778e+07	9.46146e+07	36.0479
3.63943e+06	4.29245e+07	4.26724e+07	15.3797
1.76831e+06	3.08154e+07	3.06037e+07	18.4389
240217	1.41993e+06	1.41931e+06	0.430785
413871	2.09175e+07	2.07609e+07	12.1319
1.84597e+06	4.93971e+07	4.92452e+07	16.4845
3.21387e+06	2.1836e+07	2.16769e+07	7.44616
2.56806e+06	2.40213e+06	2.39583e+06	0.737049
1.6338e+06	1.02918e+08	1.01082e+08	61.4309
1.45607e+06	7.92643e+07	7.86845e+07	48.2539
3.45912e+06	4.09052e+07	4.02802e+07	14.5746
451154	2.49709e+07	2.46078e+07	14.2776
754528	8.44776e+06	8.39889e+06	2.72588
556615	4.59175e+07	4.5735e+07	27.8811
211416	3.30386e+06	3.3021e+06	0.971663
702787	3.70651e+06	3.69191e+06	1.15345
671391	853237	853158	0.436826
68362	995447	995328	0.299175
1.93997e+06	2.57577e+07	2.54905e+07	9.12722
33178	1.52151e+06	1.52004e+06	0.819683
261881	7.07197e+06	7.06432e+06	2.13194
155813	1.22328e+06	1.22306e+06	0.68412
1.69294e+06	3.03634e+07	3.02627e+07	9.85983
396470	7.97336e+06	7.95561e+06	4.468
578114	1.3598e+07	1.34826e+07	7.69171
879975	3.83285e+06	3.81246e+06	1.19631
1.81935e+06	8.86812e+07	8.75253e+07	52.8993
2.05647e+06	3.56235e+06	3.52882e+06	1.19174
570109	1.62164e+07	1.60956e+07	9.26168
388350	1.15415e+07	1.15026e+07	3.82951
1.80504e+06	1.79514e+07	1.78619e+07	6.09547
1.01941e+06	4.77542e+07	4.73896e+07	28.7773
253819	3.62198e+06	3.6191e+06	2.00612
128250	241710	241697	0.056816
311996	1.34828e+07	1.34188e+07	7.6338
699159	2.17843e+07	2.1665e+07	12.5493
377418	1.36905e+06	1.36691e+06	0.388912
2.14469e+06	2.2658e+07	2.26064e+07	13.5707
2.93938e+06	1.57396e+08	1.55783e+08	97.1003
254500	5.35697e+06	5.34448e+06	2.92712
6.99809e+06	3.29827e+07	3.26616e+07	11.8196
63154	1.81095e+06	1.80929e+06	0.937932
1.4901e+06	2.53669e+07	2.50787e+07	8.5468
220147	1.02513e+07	1.02408e+07	3.13829
253914	1.24309e+07	1.23816e+07	7.02019
163373	259565	259034	0.080928
81301	2.06339e+06	2.06075e+06	1.0799
29193	427800	427306	0.292561
1.05063e+06	2.02065e+07	2.01352e+07	6.61156
402187	2.9156e+06	2.90835e+06	0.925294
513994	1.55355e+06	1.55276e+06	0.474488
195609	1.30888e+07	1.30561e+07	8.19352
844203	1.19694e+07	1.18734e+07	6.85096
362524	1.38434e+07	1.38186e+07	4.40181
3.63431e+06	2.53162e+08	2.48194e+08	158.182
4278	181720	181679	0.127297
957946	1.86007e+07	1.85488e+07	6.08526
7.07673e+06	2.2054e+08	2.14356e+08	74.1339
1.27131e+06	4.42953e+07	4.39968e+07	15.8117
603795	3.16716e+06	3.16272e+06	1.02796
3.33568e+06	3.26082e+07	3.22911e+07	12.0915
6.09685e+06	5.97906e+07	5.95568e+07	37.2595
42444	2.31697e+06	2.3167e+06	1.33334
128036	2.43437e+06	2.43183e+06	0.740879
163166	3.04382e+06	3.03301e+06	1.6159
200578	1.17344e+06	1.17255e+06	0.34408
795027	9.11072e+06	9.09959e+06	2.80835
400007	1.12186e+07	1.11985e+07	3.86982
509440	3.05626e+07	3.02411e+07	17.4431
6.22585e+06	4.11919e+08	4.0245e+08	271.916
1.96494e+06	1.09117e+08	1.08397e+08	39.7314
1.57758e+06	2.38015e+07	2.36803e+07	8.47094
615683	1.64292e+07	1.63588e+07	9.6926
1457	79175.3	79142.9	0.081751
270538	1.57448e+07	1.56949e+07	9.03457
2.24002e+06	3.23026e+07	3.21507e+07	19.455
3.36213e+06	9.66281e+07	9.54216e+07	35.6464
783905	1.40394e+07	1.39822e+07	4.5678
865374	7.29542e+06	7.26386e+06	3.94042
4.95353e+06	5.12635e+07	5.00244e+07	18.6879
1.18908e+06	5.63715e+06	5.62224e+06	1.80139
5.13327e+06	3.57117e+08	3.47226e+08	124.669
5.75505e+06	3.6939e+08	3.58602e+08	116.036
1.58354e+06	3.3012e+07	3.29154e+07	10.868
48184	1.0652e+06	1.06476e+06	0.585069
325738	1.83454e+07	1.83168e+07	6.10626
280697	1.99617e+06	1.99376e+06	1.0333
2.59983e+06	7.51643e+07	7.46352e+07	45.5654
387939	3.09737e+06	3.06804e+06	0.97241
1.35987e+06	2.09327e+07	2.06771e+07	7.27132
733087	3.74579e+06	3.73932e+06	2.01231
10290	104892	104887	0.099843
204284	8.84421e+06	8.83425e+06	5.449
50344	109191	109167	0.072829
386094	6.67424e+06	6.65589e+06	2.30563
1.20593e+06	1.14835e+07	1.14011e+07	3.8649
188583	1.49074e+07	1.48573e+07	8.83668
1.15011e+06	1.03044e+07	1.02543e+07	3.3869
30011	1.37837e+06	1.37602e+06	1.07354
2.98685e+06	2.00813e+08	1.97016e+08	124.105
622821	4.4063e+07	4.37059e+07	26.2678
1.77791e+06	1.83192e+06	1.8314e+06	0.480998
54388	749630	749527	0.224835
2.10184e+06	1.08927e+08	1.08091e+08	39.8145
805910	2.96324e+06	2.93971e+06	0.968343
2.52349e+06	2.68074e+07	2.67199e+07	9.14026
127524	459726	449679	0.217369
200952	8.12237e+06	8.09684e+06	4.75342
1.25883e+06	7.54246e+07	7.3354e+07	42.9476
5.235e+06	1.10213e+08	1.08469e+08	42.1193
4.16294e+06	2.28022e+07	2.27078e+07	7.73412
1.41413e+06	5.22781e+07	5.13542e+07	30.7482
4.56634e+06	1.25406e+07	1.25083e+07	4.10066
147195	3.36999e+06	3.35584e+06	1.83791
3.19943e+06	1.37849e+08	1.33258e+08	80.6253
2.01924e+06	9.30302e+06	9.27961e+06	5.25113
3.779e+06	1.11845e+08	1.08774e+08	39.4052
621547	6.38612e+06	6.37893e+06	1.91273
74582	176852	176180	0.048555
3.47357e+06	1.41645e+07	1.40761e+07	4.93399
798302	3.09032e+06	3.06242e+06	0.969714
1.7344e+06	2.18682e+07	2.17758e+07	7.36895
183249	838835	835364	0.237491
524156	2.29584e+06	2.29076e+06	0.680294
770326	7.20225e+06	7.192e+06	2.28576
8986	165923	165209	0.148391
594464	1.75853e+07	1.75269e+07	10.4462
89014	5.87564e+06	5.87003e+06	3.27313
3.40079e+06	1.69808e+08	1.66429e+08	103.713
3.56517e+06	5.04692e+07	5.02525e+07	31.1368
1.05597e+06	1.99087e+07	1.97789e+07	11.6522
1.61333e+06	1.24068e+07	1.23857e+07	7.35093
169157	2.35645e+06	2.35292e+06	0.656321
551497	8.58563e+06	8.52548e+06	2.86961
126011	2.51817e+06	2.51759e+06	0.636881
172669	6.60368e+06	6.58031e+06	3.78977
2.00667e+06	2.89251e+07	2.87692e+07	17.324
1.59741e+06	9.61949e+07	9.50503e+07	57.6616
4.53791e+06	2.25541e+08	2.21218e+08	139.994
142803	3.08506e+06	3.07938e+06	1.84432
453286	1.47135e+07	1.4685e+07	8.77155
1.4451e+06	5.37779e+07	5.29351e+07	31.1553
428279	1.6147e+07	1.60959e+07	9.33715
356739	8.66776e+06	8.64173e+06	3.19058
1.3518e+06	1.39638e+06	1.39418e+06	0.422886
3.22242e+06	2.32491e+08	2.28103e+08	144.359
57446	1.91902e+06	1.91662e+06	1.2664
151179	1.42676e+07	1.42564e+07	8.82967
3.08623e+06	185639	185635	0.04985
10793	72717.3	72706.1	0.030062
176608	2.83832e+06	2.83114e+06	1.56815
10744	448257	448243	0.30216
3.81025e+06	1.55465e+08	1.53055e+08	57.7631
1.02077e+06	1.52468e+07	1.51978e+07	9.10646
552090	9.32439e+06	9.29934e+06	2.95262
3.69893e+06	1.08792e+08	1.07444e+08	41.3421
1.56145e+06	4.97483e+07	4.91599e+07	17.6205
1.22184e+06	9.44e+07	9.20751e+07	54.9444
1.82045e+06	6.99879e+07	6.95424e+07	42.9276
2.15168e+06	1.65991e+07	1.6334e+07	5.73867
1.51006e+06	2.44648e+07	2.40211e+07	8.79137
4.49863e+06	2.25872e+08	2.22087e+08	82.8937
32034	955262	951438	0.515911
378552	9.78468e+06	9.76379e+06	5.76238
1.95553e+06	3.21284e+07	3.17979e+07	11.3168
3.58561e+06	4.28175e+07	4.26714e+07	14.2876
532493	525544	525424	0.117155
439603	4.48958e+06	4.48813e+06	2.73757
2.08686e+06	1.41688e+07	1.41404e+07	4.39515
99264	260036	259893	0.071283
1.68231e+06	2.72045e+07	2.71081e+07	9.05306
539778	1.00848e+07	1.00687e+07	3.2846
456438	5.00302e+06	4.99239e+06	2.72453
50946	2.28392e+06	2.28329e+06	1.2692
6.70247e+06	4.18907e+08	4.06984e+08	144.578
1.89914e+06	8.10953e+07	7.94309e+07	47.2122
221548	7.25737e+06	7.24988e+06	4.26171
58729	494872	493406	0.257553
532318	3.15683e+07	3.13103e+07	18.804
3.99138e+06	5.49907e+07	5.43614e+07	19.8501
134034	2.22317e+06	2.17193e+06	1.18011
1.41218e+06	2.8358e+07	2.82685e+07	9.65327
112179	1.53816e+06	1.53576e+06	0.457481
26446	78055	77873	0.04163
1.76024e+06	6.6379e+07	6.53026e+07	38.8093
107250	100752	100751	0.094794
4.34759e+06	2.34284e+08	2.30808e+08	148.671
15732	83577.9	83417.2	0.046331
1.85875e+06	1.01878e+07	1.01667e+07	6.01111
4.21356e+06	1.09466e+08	1.07058e+08	39.7065
2.86726e+06	1.00914e+07	9.86003e+06	3.56313
258795	1.14182e+07	1.13518e+07	6.88323
1.26305e+06	4.62992e+07	4.60498e+07	28.0972
77731	1.39742e+06	1.38201e+06	0.817472
86346	3.0223e+06	2.99409e+06	1.8103
581034	4.16526e+06	4.16326e+06	2.38556
3.68467e+06	5.57856e+07	5.52507e+07	32.8809
1.48495e+06	1.37216e+07	1.36704e+07	4.56578
645305	4.5611e+06	4.55913e+06	1.23804
738192	2.19293e+07	2.16866e+07	12.4763
1.02589e+06	4.96139e+07	4.93283e+07	16.9518
297834	9.1524e+06	9.025e+06	5.11184
2.24497e+06	6.37155e+07	6.3197e+07	23.7019
2737	44112.3	44106.7	0.050437
3.19532e+06	3.8662e+07	3.84884e+07	13.6268
5.8254e+06	2.10481e+08	2.04719e+08	74.7098
825112	1.80398e+07	1.79944e+07	10.7376
2.26127e+06	8.93955e+07	8.7818e+07	32.8582
1.1869e+06	8.47928e+07	8.40143e+07	51.1168
2.57292e+06	3.49611e+07	3.47374e+07	12.5356
1.56136e+06	3.90051e+07	3.85955e+07	13.427
1.13164e+06	3.23778e+07	3.21876e+07	18.9223
289540	338069	338051	0.079148
1.9519e+06	4.09483e+07	4.0699e+07	14.1437
1.4261e+06	9.03656e+07	8.95082e+07	54.6507
131885	3.30173e+06	3.29119e+06	1.73297
471792	486812	486716	0.128385
99450	140370	140366	0.106239
1.46454e+06	7.15829e+07	7.00632e+07	41.3004
1.21416e+06	3.10401e+06	3.10078e+06	1.70365
2.82819e+06	6.80602e+06	6.78793e+06	2.14293
100673	4.56003e+06	4.55594e+06	2.81511
4.19129e+06	1.09431e+08	1.08081e+08	40.7691
5.71492e+06	3.04899e+08	2.98422e+08	111.821
97008	4.83528e+06	4.83331e+06	1.38838
1.52864e+06	3.87861e+06	3.87115e+06	2.14178
539271	1.00377e+07	1.00236e+07	3.02728
51398	1.83638e+06	1.83337e+06	1.03143
810845	2.76761e+07	2.75856e+07	16.6626
336308	321715	321645	0.176001
136712	43504.7	43500.8	0.011302
440405	1.84246e+07	1.81704e+07	10.3056
781411	4.62083e+07	4.60408e+07	15.3972
2.28933e+06	6.22195e+07	6.11299e+07	23.0078
5.08338e+06	1.83482e+08	1.81337e+08	66.059
2.2259e+06	3.39197e+07	3.3445e+07	12.4891
14266	614963	612773	0.333623
231514	860737	860332	0.247427
434978	1.87272e+06	1.87017e+06	0.966166
760588	3.86428e+06	3.84436e+06	1.20508
461086	2.14909e+07	2.1423e+07	12.6141
2.29046e+06	7.82721e+06	7.81604e+06	4.43099
5.56303e+06	1.60474e+08	1.59098e+08	102.77
3.46975e+06	5.05753e+07	5.03791e+07	17.512
317222	1.37017e+06	1.36697e+06	0.724995
3.0906e+06	2.80013e+07	2.74788e+07	10.0245
764289	3.5823e+06	3.58125e+06	2.04331
2.70137e+06	1.90943e+08	1.88083e+08	121.186
1.45673e+06	1.22341e+06	1.19948e+06	0.384569
653515	614633	614481	0.319342
873107	6.90036e+07	6.87036e+07	42.3418
321369	582710	582609	0.157535
2.90283e+06	2.51711e+07	2.45446e+07	8.8475
198599	1.04722e+07	1.04304e+07	5.89513
4.94512e+06	2.533e+08	2.46975e+08	90.3721
54440	1.17647e+06	1.17254e+06	0.57993
1.42887e+06	2.20789e+07	2.19764e+07	12.9308
3.32263e+06	5.27069e+07	5.23665e+07	18.9315
1.17729e+06	3.08661e+07	3.05158e+07	10.4323
824028	2.26361e+07	2.25768e+07	13.597
65563	3.38238e+06	3.37877e+06	1.88681
264300	544235	544139	0.148623
235846	8.36371e+06	8.35143e+06	2.54804
3.38047e+06	4.59421e+07	4.52808e+07	16.2144
1.55564e+06	1.21289e+08	1.19929e+08	73.6371
1.15863e+06	2.92767e+07	2.91435e+07	17.307
400727	2.00309e+07	1.98777e+07	11.9149
187815	1.48792e+07	1.48555e+07	9.78858
1.24165e+06	58339.2	58317.5	0.014155
1.1907e+06	9.3533e+07	9.27761e+07	57.0796
15382	50873.5	50869.7	0.039036
1.19047e+06	1.02171e+07	1.01866e+07	3.2374
941893	4.28336e+07	4.2189e+07	24.5958
3.17972e+06	2.48915e+08	2.43929e+08	154.383
94058	449222	449182	0.114773
308272	1.63762e+07	1.63152e+07	9.48443
1.83714e+06	3.01482e+07	3.00282e+07	18.3752
2.34662e+06	1.31781e+08	1.29184e+08	77.6997
152140	3.62271e+06	3.62138e+06	2.10544
35611	165179	165175	0.116903
1.47977e+06	4.19172e+07	4.15584e+07	24.7715
1.74645e+06	9.5204e+06	9.45903e+06	3.17513
46408	1.3571e+06	1.35666e+06	0.700853
1.00963e+06	3.60038e+06	3.59294e+06	1.16464
156659	3.31063e+06	3.30755e+06	1.80157
1.80617e+06	1.02184e+07	1.01357e+07	3.7537
1.66023e+06	2.76659e+06	2.75977e+06	0.871366
1.14111e+06	808867	808426	0.207637
720321	4.30425e+07	4.27337e+07	25.5924
39049	117284	117278	0.029414
71277	1.61591e+06	1.61484e+06	0.440339
213693	9.95086e+06	9.93535e+06	5.92688
562316	1.02336e+06	1.02303e+06	0.29056
404689	1.04847e+07	1.0472e+07	3.51635
5234	95412.8	95408.4	0.175478
670007	4.66353e+07	4.64348e+07	28.1418
2.88683e+06	1.68403e+06	1.68086e+06	0.495066
289660	613042	612155	0.175673
3.00099e+06	5.1893e+06	5.18075e+06	2.80238
36203	163681	163654	0.073677
84892	2.6528e+06	2.65151e+06	0.724594
4.06656e+06	2.04741e+08	2.00524e+08	123.746
5.07859e+06	1.68545e+08	1.66353e+08	59.691
977789	1.07175e+07	1.06767e+07	3.61325
139439	7.43631e+06	7.22703e+06	4.06008
1.69106e+06	3.91494e+07	3.88811e+07	13.8894
1.43154e+06	7.91725e+07	7.81375e+07	47.042
765316	1.20705e+07	1.2033e+07	3.73282
2.68858e+06	1.57566e+08	1.55523e+08	56.691
6.18135e+06	1.99999e+08	1.95982e+08	73.6311
437376	8.37636e+06	8.36768e+06	2.38578
5.32865e+06	5.05282e+07	5.02567e+07	17.8869
162955	1.23823e+07	1.23701e+07	7.64185
2.4774e+06	6.9303e+07	6.84693e+07	25.2288
2.76775e+06	1.00871e+08	9.93831e+07	61.3446
1.55484e+06	3.93682e+07	3.90693e+07	13.9782
4.64075e+06	1.43029e+07	1.42563e+07	4.74369
82168	4.51249e+06	4.50288e+06	2.60897
2.53187e+06	1.77037e+07	1.76614e+07	5.69194
1.45282e+06	1.59676e+07	1.59021e+07	5.3351
650480	2.20892e+07	2.20623e+07	13.6049
132788	4.26368e+06	4.26011e+06	2.43603
73877	628407	628002	0.171275
2.64293e+06	1.08334e+08	1.05048e+08	63.5381
254401	1.26702e+07	1.26446e+07	7.33725
612537	3.08098e+07	3.04202e+07	18.3002
1.08433e+06	1.8068e+07	1.79356e+07	6.41917
108869	959892	959570	0.248976
130586	1.29051e+06	1.28909e+06	0.683532
783581	4.5229e+07	4.50712e+07	15.2795
93692	3.34815e+06	3.34666e+06	1.85089
1.32374e+06	1.14034e+07	1.12536e+07	4.03022
1.78805e+06	2.92463e+07	2.91467e+07	17.5985
757763	2.91401e+06	2.91242e+06	0.765444
850924	818986	815961	0.225163
249370	977169	976169	0.288552
853940	2.21096e+07	2.14319e+07	12.2076
36573	41697.4	41695.7	0.068501
1.4731e+06	2.24827e+07	2.20557e+07	12.5343
2730	204566	204540	0.171171
1.16104e+06	3.35835e+07	3.33098e+07	11.6318
4024	85526.1	85426.4	0.076348
20261	16773.1	16772.3	0.005181
2.32644e+06	3.30504e+06	3.30433e+06	0.880867
38363	2.86395e+06	2.85248e+06	1.51604
1.05681e+06	7.86468e+07	7.79796e+07	47.3742
907977	3.61313e+07	3.59531e+07	21.2735
1.59583e+06	1.94784e+07	1.93124e+07	6.96648
